post_id,title,url,recipe_code,code_source,post_content_bytes,full_markdown_bytes,sections_bytes,data_bytes,dcv5_get_recipe_profile_exists,dcv5_profile_found,dcv5_profile_title,dcv5_profile_code,real_frontend_dcv5,visible_text_bytes,likely_gate_reason
3224,"Polendvytsia (Полендвиця) - Sušeni svinjski file",https://drycured.com/recepti-baza/polendvytsia-suseni-svinjski-file/,MD-POLENDVYTSIA_SUSENI_SVINJSKI_FILE,_dry_recipe_id=MD-POLENDVYTSIA_SUSENI_SVINJSKI_FILE,3596,3596,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3225,"Shukhevychivska Kovbasa (Шухевичівська ковбаса) - Sušena kobasica s paprom",https://drycured.com/recepti-baza/shukhevychivska-kovbasa-susena-kobasica-s-paprom/,MD-SHUKHEVYCHIVSKA_KOVBASA_SUSENA_KOBASICA_S_PAPROM,_dry_recipe_id=MD-SHUKHEVYCHIVSKA_KOVBASA_SUSENA_KOBASICA_S_PAPROM,4353,4353,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3226,"Miasnyi Khlib (М'ясний хліб) - Mesni kruh",https://drycured.com/recepti-baza/miasnyi-khlib-mesni-kruh/,MD-MIASNYI_KHLIB_MESNI_KRUH,_dry_recipe_id=MD-MIASNYI_KHLIB_MESNI_KRUH,3902,3902,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3227,"Dimlenyi Yazyk (Димлений язик) - Dimljeni goveđi jezik",https://drycured.com/recepti-baza/dimlenyi-yazyk-dimljeni-govei-jezik/,MD-DIMLENYI_YAZYK_DIMLJENI_GOVEDI_JEZIK,_dry_recipe_id=MD-DIMLENYI_YAZYK_DIMLJENI_GOVEDI_JEZIK,3686,3686,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3228,"Salo (Сало) - Ukrajinska slanina",https://drycured.com/recepti-baza/salo-ukrajinska-slanina/,MD-SALO_UKRAJINSKA_SLANINA,_dry_recipe_id=MD-SALO_UKRAJINSKA_SLANINA,3553,3553,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3229,"Domašnja Kovbasa (Домашня ковбаса) - Domaća kobasica",https://drycured.com/recepti-baza/domasnja-kovbasa-domaca-kobasica/,MD-DOMASNJA_KOVBASA_DOMACA_KOBASICA,_dry_recipe_id=MD-DOMASNJA_KOVBASA_DOMACA_KOBASICA,4276,4276,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3230,"Buženina (Буженина) - Pečena i sušena svinjetina",https://drycured.com/recepti-baza/buzenina-pecena-i-susena-svinjetina/,MD-BUZENINA_PECENA_I_SUSENA_SVINJETINA,_dry_recipe_id=MD-BUZENINA_PECENA_I_SUSENA_SVINJETINA,3647,3647,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3232,"Solonina (Солонина) - Salamurena govedina",https://drycured.com/recepti-baza/solonina-salamurena-govedina/,MD-SOLONINA_SALAMURENA_GOVEDINA,_dry_recipe_id=MD-SOLONINA_SALAMURENA_GOVEDINA,4012,4012,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3233,"Češnjovke 1.2021 – domaća varijanta",https://drycured.com/recepti-baza/e-njovke-1-2021-doma-a-varijanta/,NEW-CESNJOVKE-2021,_dry_recipe_id=NEW-CESNJOVKE-2021,3916,3916,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3234,"Kranjska 1.2021 – domaća varijanta",https://drycured.com/recepti-baza/kranjska-1-2021-doma-a-varijanta/,NEW-KRANJSKA-2021,_dry_recipe_id=NEW-KRANJSKA-2021,4117,4117,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3236,"Pečena salamurena slanina s toplim dimom",https://drycured.com/recepti-baza/pe-ena-salamurena-slanina-s-toplim-dimom/,NEW-PECENA-SALAMURENA-SLANINA,_dry_recipe_id=NEW-PECENA-SALAMURENA-SLANINA,3820,3820,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3308,"Istarska kobasica",https://drycured.com/recepti-baza/hr-is-001-istarska-kobasica/,HR-IS-001,_dry_recipe_id=HR-IS-001,50,5856,6136,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3309,"Rovinjska kobasica",https://drycured.com/recepti-baza/hr-is-002-rovinjska-kobasica/,HR-IS-002,_dry_recipe_id=HR-IS-002,76,5856,6136,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3310,"Pazinska kobasica",https://drycured.com/recepti-baza/hr-is-003-pazinska-kobasica/,HR-IS-003,_dry_recipe_id=HR-IS-003,67,5856,6136,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3311,"Lička kobasica",https://drycured.com/recepti-baza/hr-li-001-licka-kobasica/,HR-LI-001,_dry_recipe_id=HR-LI-001,71,5856,6136,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3312,"Sinjska kobasica",https://drycured.com/recepti-baza/hr-da-001-sinjska-kobasica/,HR-DA-001,_dry_recipe_id=HR-DA-001,41,5856,6136,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3313,"Korčulanska kobasica",https://drycured.com/recepti-baza/hr-da-002-korculanska-kobasica/,HR-DA-002,_dry_recipe_id=HR-DA-002,71,5856,6136,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3314,"Hvarska prstena kobasica",https://drycured.com/recepti-baza/hr-da-003-hvarska-prstena-kobasica/,HR-DA-003,_dry_recipe_id=HR-DA-003,65,5856,6136,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3315,"Vrgorački kulen",https://drycured.com/recepti-baza/hr-da-004-vrgoracki-kulen/,HR-DA-004,_dry_recipe_id=HR-DA-004,62,5856,6136,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
