post_id,title,slug,status,url,country_meta,region_meta,code_meta
3047,"Siglino Messinias – grčka dimljena svinjetina",siglino-messinias,publish,https://drycured.com/recepti-baza/siglino-messinias/,,,MD-SIGLINO_MESSINIAS
3048,"Tsigarides – grčki čvarci / mesni pripravak",tsigarides,private,https://drycured.com/?post_type=dry_recipe&p=3048,,,MD-TSIGARIDES
3049,"Llokum Kosove – kosovski mesni delikates",llokum-kosove-kosovski-delikates-2,private,https://drycured.com/?post_type=dry_recipe&p=3049,,,MD-LLOKUM_KOSOVE_KOSOVSKI_DELIKATES
3050,"Pancetta Maltija – malteška panceta",maltezanska-panceta-pancetta-maltija-2,publish,https://drycured.com/recepti-baza/maltezanska-panceta-pancetta-maltija-2/,,,MD-MALTEZANSKA_PANCETA_PANCETTA_MALTIJA
3051,"Pick Szalámi – mađarski Pick salami",maarski-pick-salami-pick-szalami,publish,https://drycured.com/recepti-baza/maarski-pick-salami-pick-szalami/,,,MD-MADARSKI_PICK_SALAMI_PICK_SZALAMI
3052,"Mađarska Kolbász – mađarska kobasica",maarska-kobasica-kolbasz,publish,https://drycured.com/recepti-baza/maarska-kobasica-kolbasz/,,,MD-MADARSKA_KOBASICA_KOLBASZ
3053,"Westfälischer Knochenschinken – vestfalska šunka s kosti",westfalischer-knochenschinken-vestfalska-sunka-s-kosti,publish,https://drycured.com/recepti-baza/westfalischer-knochenschinken-vestfalska-sunka-s-kosti/,,,MD-WESTFALISCHER_KNOCHENSCHINKEN_VESTFALSKA_SUNKA_S_KOSTI
3054,"Rovinjska kobasica",0306-rovinjska-kobasica,private,https://drycured.com/?post_type=dry_recipe&p=3054,,,
3055,"Salo – ukrajinska slana svinjska slanina",salo-slana-svinjeca-slanina,publish,https://drycured.com/recepti-baza/salo-slana-svinjeca-slanina/,,,MD-SALO_SLANA_SVINJECA_SLANINA
3056,"Škotski stovies meat – usoljeno kuhano meso",skotski-stovies-meat-konzervirano-usoljeno-meso-2,private,https://drycured.com/?post_type=dry_recipe&p=3056,,,MD-SKOTSKI_STOVIES_MEAT_KONZERVIRANO_USOLJENO_MESO
3057,"Belokranjska jagenjčara",belokranjska-jagenjcara-2,publish,https://drycured.com/recepti-baza/belokranjska-jagenjcara-2/,,,MD-BELOKRANJSKA_JAGENJCARA
3058,"Sobrasada Mallorquina – majorška sobrasada",sobrasada-mallorquina-majorska-sobrasada-2,publish,https://drycured.com/recepti-baza/sobrasada-mallorquina-majorska-sobrasada-2/,,,MD-SOBRASADA_MALLORQUINA_MAJORSKA_SOBRASADA
3059,"Julskinka – švedska božićna šunka",julskinka-svedska-bozicna-sunka-2,private,https://drycured.com/?post_type=dry_recipe&p=3059,,,MD-JULSKINKA_SVEDSKA_BOZICNA_SUNKA
3060,"Appenzeller Mostbröckli – švicarska sušena dimljena govedina",appenzeller-mostbrockli-dimljena-govedina,publish,https://drycured.com/recepti-baza/appenzeller-mostbrockli-dimljena-govedina/,,,MD-APPENZELLER_MOSTBROCKLI_DIMLJENA_GOVEDINA
3061,"Speck Alto Adige – južnotirolski sušeni dimljeni but",speck-alto-adige-2,publish,https://drycured.com/recepti-baza/speck-alto-adige-2/,,,MD-SPECK_ALTO_ADIGE
3062,"Pashtetna – pečena mesna pašteta",pashtetna-pecena-mesna-pasteta,private,https://drycured.com/?post_type=dry_recipe&p=3062,,,MD-PASHTETNA_PECENA_MESNA_PASTETA
3063,"Suxhuk – albanska suha kobasica",suxhuk-albanska-suha-kobasica-2,publish,https://drycured.com/recepti-baza/suxhuk-albanska-suha-kobasica-2/,,,MD-SUXHUK_ALBANSKA_SUHA_KOBASICA
3064,"Proshuta Shqiptare – albanska pršuta",0003-proshuta-shqiptare-albanska-prsuta,publish,https://drycured.com/recepti-baza/0003-proshuta-shqiptare-albanska-prsuta/,,,MD-PROSHUTA_SHQIPTARE_ALBANSKA_PRSUTA
3065,"Mish i thatë – albanska suha janjetina",mish-i-thate-albanska-suha-janjetina-2,publish,https://drycured.com/recepti-baza/mish-i-thate-albanska-suha-janjetina-2/,,,MD-MISH_I_THATE_ALBANSKA_SUHA_JANJETINA
3066,"Kärntner Wurzelspeck – koruški sušeni dimljeni vrat",karntner-wurzelspeck-koruska-korijenska-slanina-2,publish,https://drycured.com/recepti-baza/karntner-wurzelspeck-koruska-korijenska-slanina-2/,,,MD-KARNTNER_WURZELSPECK_KORUSKA_KORIJENSKA_SLANINA
3067,"Steirischer Rohschinken – štajerska sirova šunka",steirischer-rohschinken-stajerska-sirova-sunka-2,publish,https://drycured.com/recepti-baza/steirischer-rohschinken-stajerska-sirova-sunka-2/,,,MD-STEIRISCHER_ROHSCHINKEN_STAJERSKA_SIROVA_SUNKA
3068,"Vorarlberger Mostbröckle – vorarlberška dimljena govedina",0010-vorarlberger-mostbrockle-vorarlberska-dimljena-govedina,publish,https://drycured.com/recepti-baza/0010-vorarlberger-mostbrockle-vorarlberska-dimljena-govedina/,,,MD-VORARLBERGER_MOSTBROCKLE_VORARLBERSKA_DIMLJENA_GOVEDINA
3069,"Finska Meetvursti – suha kobasica",finska-meetvursti-suha-kobasica-2,publish,https://drycured.com/recepti-baza/finska-meetvursti-suha-kobasica-2/,,,MD-FINSKA_MEETVURSTI_SUHA_KOBASICA
3070,"Filet d’Anvers – antverpski file",filet-d-anvers-antverpski-file,publish,https://drycured.com/recepti-baza/filet-d-anvers-antverpski-file/,,,MD-FILET_DANVERS_ANTVERPSKI_FILE
3071,"Lard fumé de Flandre – flamanska dimljena slanina",lard-fume-de-flandre-flamansko-dimljeno-salo-2,publish,https://drycured.com/recepti-baza/lard-fume-de-flandre-flamansko-dimljeno-salo-2/,,,MD-LARD_FUME_DE_FLANDRE_FLAMANSKO_DIMLJENO_SALO
3072,"Saucisse au fromage de Herve – kobasica sa sirom Herve",saucisse-au-fromage-de-herve-kobasica-sa-sirom-herve-2,private,https://drycured.com/?post_type=dry_recipe&p=3072,,,MD-SAUCISSE_AU_FROMAGE_DE_HERVE_KOBASICA_SA_SIROM_HERVE
3073,"Collier fumé de Wallonie – dimljeni svinjski vrat iz Valonije",collier-fume-de-wallonie-dimljeni-svinjski-vrat-iz-valonije-2,publish,https://drycured.com/recepti-baza/collier-fume-de-wallonie-dimljeni-svinjski-vrat-iz-valonije-2/,,,MD-COLLIER_FUME_DE_WALLONIE_DIMLJENI_SVINJSKI_VRAT_IZ_VALONIJE
3074,"Boudin blanc de Bruxelles – bijela kuhana kobasica iz Bruxellesa",boudin-blanc-de-bruxelles-bijela-krvavica-iz-bruxellesa-2,private,https://drycured.com/?post_type=dry_recipe&p=3074,,,MD-BOUDIN_BLANC_DE_BRUXELLES_BIJELA_KRVAVICA_IZ_BRUXELLESA
3075,"Jambon d’Ardenne – ardenska šunka",jambon-d-ardenne-ardenski-prsut,publish,https://drycured.com/recepti-baza/jambon-d-ardenne-ardenski-prsut/,,,MD-JAMBON_DARDENNE_ARDENSKI_PRSUT
3076,"Pâté gaumais – gaume pašteta",pate-gaumais-gaume-pasteta-2,private,https://drycured.com/?post_type=dry_recipe&p=3076,,,MD-PATE_GAUMAIS_GAUME_PASTETA
3077,"Tête pressée – prešana svinjska glava / prezvuršt",tete-pressee-prezvurst-2,private,https://drycured.com/?post_type=dry_recipe&p=3077,,,MD-TETE_PRESSEE_PREZVURST
3078,"Boulette de Liège – lieške mesne okruglice",boulette-de-liege-lieska-mesna-kobasica-2,private,https://drycured.com/?post_type=dry_recipe&p=3078,,,MD-BOULETTE_DE_LIEGE_LIESKA_MESNA_KOBASICA
3081,"SAUCISSON D'ARDENNE (ARDENSKI KULEN)",saucisson-d-ardenne-ardenski-kulen,publish,https://drycured.com/recepti-baza/saucisson-d-ardenne-ardenski-kulen/,,,MD-SAUCISSON_DARDENNE_ARDENSKI_KULEN
3082,"НАНИЖЕН СУДЖУК (Nanižen Sudžuk)",nanizen-sudzuk,publish,https://drycured.com/recepti-baza/nanizen-sudzuk/,,,MD-NANIZEN_SUDZUK
3083,"ЕЛЕНСКИ БУТ (Elenski but)",elenski-but,publish,https://drycured.com/recepti-baza/elenski-but/,,,MD-ELENSKI_BUT
3084,"СМЯДОВСКА ЛУКАНКА (Smyadovska lukanka)",smyadovska-lukanka,publish,https://drycured.com/recepti-baza/smyadovska-lukanka/,,,MD-SMYADOVSKA_LUKANKA
3085,"СТАРОПЛАНИНСКИ ПАСТЪРМА (Staroplaninska pastrma)",staroplaninska-pastrma,publish,https://drycured.com/recepti-baza/staroplaninska-pastrma/,,,MD-STAROPLANINSKA_PASTRMA
3086,"Nadenitsa (Наденица)",nadenitsa,publish,https://drycured.com/recepti-baza/nadenitsa/,,,MD-NADENITSA
3087,"Rulopep (Рулопеп)",rulopep,publish,https://drycured.com/recepti-baza/rulopep/,,,MD-RULOPEP
3088,"Katino Meze (Катино мезе)",katino-meze,publish,https://drycured.com/recepti-baza/katino-meze/,,,MD-KATINO_MEZE
3089,"Drobsarma (Дробсарма)",drobsarma,publish,https://drycured.com/recepti-baza/drobsarma/,,,MD-DROBSARMA
3090,"Maleshevska Babichka (Малешевска бабичка)",maleshevska-babichka,publish,https://drycured.com/recepti-baza/maleshevska-babichka/,,,MD-MALESHEVSKA_BABICHKA
3091,"Kraishte Pastarma (Краищенска пастърма)",kraishte-pastarma,publish,https://drycured.com/recepti-baza/kraishte-pastarma/,,,MD-KRAISHTE_PASTARMA
3092,"Lukanka (Луканка)",lukanka,publish,https://drycured.com/recepti-baza/lukanka/,,,MD-LUKANKA
3093,"Sudjuk (Суджук)",sudjuk,publish,https://drycured.com/recepti-baza/sudjuk/,,,MD-SUDJUK
3094,"Elena filet (Еленски филе)",elena-filet,publish,https://drycured.com/recepti-baza/elena-filet/,,,MD-ELENA_FILET
3095,"Pastarma (Пастърма)",pastarma,publish,https://drycured.com/recepti-baza/pastarma/,,,MD-PASTARMA
3096,"Banski Starec (Бански старец)",banski-starec,publish,https://drycured.com/recepti-baza/banski-starec/,,,MD-BANSKI_STAREC
3097,"Lountza (Λούντζα)",lountza,publish,https://drycured.com/recepti-baza/lountza/,,,MD-LOUNTZA
3098,"Hiromeri (Χοιρομέρι)",hiromeri,publish,https://drycured.com/recepti-baza/hiromeri/,,,MD-HIROMERI
3099,"Tsamarella (Τσαμαρέλλα)",tsamarella,publish,https://drycured.com/recepti-baza/tsamarella/,,,MD-TSAMARELLA
3100,"Posyrti (Ποσυρτή)",posyrti,publish,https://drycured.com/recepti-baza/posyrti/,,,MD-POSYRTI
3101,"Apohtin (Αποχτίν)",apohtin,publish,https://drycured.com/recepti-baza/apohtin/,,,MD-APOHTIN
3102,"Lounza (Λούντζα) - Dimljena svinjska potrbušina",lounza-dimljena-svinjska-potrbusina,publish,https://drycured.com/recepti-baza/lounza-dimljena-svinjska-potrbusina/,,,MD-LOUNZA_DIMLJENA_SVINJSKA_POTRBUSINA
3103,"Tsamarella (Τσαμαρέλλα) - Sušena kozletina",tsamarella-susena-kozletina,publish,https://drycured.com/recepti-baza/tsamarella-susena-kozletina/,,,MD-TSAMARELLA_SUSENA_KOZLETINA
3104,"Hiromeri (Χοιρομέρι) - Ciparski pršut",hiromeri-ciparski-prsut,publish,https://drycured.com/recepti-baza/hiromeri-ciparski-prsut/,,,MD-HIROMERI_CIPARSKI_PRSUT
3105,"Apohti (Απόχτι) - Dimljeni svinjski file",apohti-dimljeni-svinjski-file,publish,https://drycured.com/recepti-baza/apohti-dimljeni-svinjski-file/,,,MD-APOHTI_DIMLJENI_SVINJSKI_FILE
3106,"Pastourma (Παστουρμάς) - Ciparski začinjeni sušeni goveđi file",pastourma-ciparski-zacinjeni-suseni-govei-file,publish,https://drycured.com/recepti-baza/pastourma-ciparski-zacinjeni-suseni-govei-file/,,,MD-PASTOURMA_CIPARSKI_ZACINJENI_SUSENI_GOVEDI_FILE
3107,"?? NIZOZEMSKA - Tradicionalni recepti",nizozemska-tradicionalni-recepti,publish,https://drycured.com/recepti-baza/nizozemska-tradicionalni-recepti/,,,MD-NIZOZEMSKA_TRADICIONALNI_RECEPTI
3108,"Crmničke goveđe pastrve",crmnicke-govee-pastrve,publish,https://drycured.com/recepti-baza/crmnicke-govee-pastrve/,,,MD-CRMNICKE_GOVEDE_PASTRVE
3109,"Bjelopavlićka bumbar-pita",bjelopavlicka-bumbar-pita,private,https://drycured.com/?post_type=dry_recipe&p=3109,,,MD-BJELOPAVLICKA_BUMBAR_PITA
3110,"Crnogorski suđuk",crnogorski-suuk,publish,https://drycured.com/recepti-baza/crnogorski-suuk/,,,MD-CRNOGORSKI_SUDUK
3111,"Pagaški sir (rijetka regionalna varijanta)",pagaski-sir-rijetka-regionalna-varijanta,private,https://drycured.com/?post_type=dry_recipe&p=3111,,,MD-PAGASKI_SIR_RIJETKA_REGIONALNA_VARIJANTA
3112,"Medisterpølse (Danska svježa začinjena kobasica)",medisterplse-danska-svjeza-zacinjena-kobasica,publish,https://drycured.com/recepti-baza/medisterplse-danska-svjeza-zacinjena-kobasica/,,,MD-MEDISTERP_LSE_DANSKA_SVJEZA_ZACINJENA_KOBASICA
3113,"Blodpølse (Danska krvavica)",blodplse-danska-krvavica,private,https://drycured.com/?post_type=dry_recipe&p=3113,,,MD-BLODP_LSE_DANSKA_KRVAVICA
3114,"Rullepølse (Danska rolana šunka)",rulleplse-danska-rolana-sunka,publish,https://drycured.com/recepti-baza/rulleplse-danska-rolana-sunka/,,,MD-RULLEP_LSE_DANSKA_ROLANA_SUNKA
3115,"Flæskesteg (Danska pečena svinjetina s hrskavom kožom)",flskesteg-danska-pecena-svinjetina-s-hrskavom-kozom,publish,https://drycured.com/recepti-baza/flskesteg-danska-pecena-svinjetina-s-hrskavom-kozom/,,,MD-FL_SKESTEG_DANSKA_PECENA_SVINJETINA_S_HRSKAVOM_KOZOM
3116,"Spegepølse (Danska fermentirana kobasica)",spegeplse-danska-fermentirana-kobasica,publish,https://drycured.com/recepti-baza/spegeplse-danska-fermentirana-kobasica/,,,MD-SPEGEP_LSE_DANSKA_FERMENTIRANA_KOBASICA
3117,"Irski spiced beef (Začinjeno sušeno goveđe meso)",irski-spiced-beef-zacinjeno-suseno-govee-meso,publish,https://drycured.com/recepti-baza/irski-spiced-beef-zacinjeno-suseno-govee-meso/,,,MD-IRSKI_SPICED_BEEF_ZACINJENO_SUSENO_GOVEDE_MESO
3118,"Kasseler pečenka s pireom od jabuka i krupir knedlama",kasseler-pecenka-s-pireom-od-jabuka-i-krupir-knedlama,publish,https://drycured.com/recepti-baza/kasseler-pecenka-s-pireom-od-jabuka-i-krupir-knedlama/,,,MD-KASSELER_PECENKA_S_PIREOM_OD_JABUKA_I_KRUPIR_KNEDLAMA
3119,"Leberkäse s prženim jajima i bavarskim röstijem",leberkase-s-przenim-jajima-i-bavarskim-rostijem,private,https://drycured.com/?post_type=dry_recipe&p=3119,,,MD-LEBERKASE_S_PRZENIM_JAJIMA_I_BAVARSKIM_ROSTIJEM
3120,"Rogatički Planinsko-Morski Raritet ""Vjetar i More""",rogaticki-planinsko-morski-raritet-vjetar-i-more,publish,https://drycured.com/recepti-baza/rogaticki-planinsko-morski-raritet-vjetar-i-more/,,,MD-ROGATICKI_PLANINSKO_MORSKI_RARITET_VJETAR_I_MORE
3121,"Istarski Morski Pršut ""Neptunov Dar""",istarski-morski-prsut-neptunov-dar,publish,https://drycured.com/recepti-baza/istarski-morski-prsut-neptunov-dar/,,,MD-ISTARSKI_MORSKI_PRSUT_NEPTUNOV_DAR
3122,"Potted Beef (konzervirano goveđe meso)",potted-beef-konzervirano-govee-meso,publish,https://drycured.com/recepti-baza/potted-beef-konzervirano-govee-meso/,,,MD-POTTED_BEEF_KONZERVIRANO_GOVEDE_MESO
3123,"Tradicionalni engleski Black Pudding (krvavica)",tradicionalni-engleski-black-pudding-krvavica,private,https://drycured.com/?post_type=dry_recipe&p=3123,,,MD-TRADICIONALNI_ENGLESKI_BLACK_PUDDING_KRVAVICA
3124,"Engleski sušeni goveđi jezik (Potted Ox Tongue)",engleski-suseni-govei-jezik-potted-ox-tongue,publish,https://drycured.com/recepti-baza/engleski-suseni-govei-jezik-potted-ox-tongue/,,,MD-ENGLESKI_SUSENI_GOVEDI_JEZIK_POTTED_OX_TONGUE
3125,"?? Talijansko-toskanski recept za salamu (Salame Toscano)",talijansko-toskanski-recept-za-salamu-salame-toscano,publish,https://drycured.com/recepti-baza/talijansko-toskanski-recept-za-salamu-salame-toscano/,,,MD-TALIJANSKO_TOSKANSKI_RECEPT_ZA_SALAMU_SALAME_TOSCANO
3126,"?? Austrijski recept za Kmetzelsuppe kobasicu",austrijski-recept-za-kmetzelsuppe-kobasicu,publish,https://drycured.com/recepti-baza/austrijski-recept-za-kmetzelsuppe-kobasicu/,,,MD-AUSTRIJSKI_RECEPT_ZA_KMETZELSUPPE_KOBASICU
3127,"Poljska Kiełbasa Lisiecka (Lisiecka Kobasica)",poljska-kiebasa-lisiecka-lisiecka-kobasica,publish,https://drycured.com/recepti-baza/poljska-kiebasa-lisiecka-lisiecka-kobasica/,,,MD-POLJSKA_KIE_BASA_LISIECKA_LISIECKA_KOBASICA
3128,"KYLMÄSAVULOHI (HLADNO DIMLJENI LOSOS)",kylmasavulohi-hladno-dimljeni-losos,publish,https://drycured.com/recepti-baza/kylmasavulohi-hladno-dimljeni-losos/,,,MD-KYLMASAVULOHI_HLADNO_DIMLJENI_LOSOS
3129,"Jambon de Bayonne (Bajonska šunka)",jambon-de-bayonne-bajonska-sunka,publish,https://drycured.com/recepti-baza/jambon-de-bayonne-bajonska-sunka/,,,MD-JAMBON_DE_BAYONNE_BAJONSKA_SUNKA
3130,"Rillettes du Mans (Pašteta od konfitiranog mesa)",rillettes-du-mans-pasteta-od-konfitiranog-mesa,private,https://drycured.com/?post_type=dry_recipe&p=3130,,,MD-RILLETTES_DU_MANS_PASTETA_OD_KONFITIRANOG_MESA
3131,"SAUCISSON SEC D'AUVERGNE",saucisson-sec-d-auvergne,publish,https://drycured.com/recepti-baza/saucisson-sec-d-auvergne/,,,MD-SAUCISSON_SEC_DAUVERGNE
3132,"Armatia (Αρματιά)",armatia,publish,https://drycured.com/recepti-baza/armatia/,,,MD-ARMATIA
3133,"Pihti (Πηχτή)",pihti,publish,https://drycured.com/recepti-baza/pihti/,,,MD-PIHTI
3134,"Kavourmas (Καβουρμάς)",kavourmas,publish,https://drycured.com/recepti-baza/kavourmas/,,,MD-KAVOURMAS
3135,"Pastourmas (Παστουρμάς)",pastourmas,publish,https://drycured.com/recepti-baza/pastourmas/,,,MD-PASTOURMAS
3136,"Loukaniko (Λουκάνικο)",loukaniko,publish,https://drycured.com/recepti-baza/loukaniko/,,,MD-LOUKANIKO
3137,"Apaki (Απάκι)",apaki,publish,https://drycured.com/recepti-baza/apaki/,,,MD-APAKI
3138,"Noumboulo (Νούμπουλο)",noumboulo,publish,https://drycured.com/recepti-baza/noumboulo/,,,MD-NOUMBOULO
3139,"Syglino (Σύγκλινο)",syglino,publish,https://drycured.com/recepti-baza/syglino/,,,MD-SYGLINO
3140,"Skirts and Kidneys (Tradicionalna irska marinirana goveđa dijafragma)",skirts-and-kidneys-tradicionalna-irska-marinirana-govea-dijafragma,publish,https://drycured.com/recepti-baza/skirts-and-kidneys-tradicionalna-irska-marinirana-govea-dijafragma/,,,MD-SKIRTS_AND_KIDNEYS_TRADICIONALNA_IRSKA_MARINIRANA_GOVEDA_DIJAFRAGMA
3141,"Svið (Dimljena janjeća glava)",svi-dimljena-janjeca-glava,publish,https://drycured.com/recepti-baza/svi-dimljena-janjeca-glava/,,,MD-SVI_DIMLJENA_JANJECA_GLAVA
3142,"Heilhornað Hangikjöt (Sušena janjeća rebra)",heilhorna-hangikjot-susena-janjeca-rebra,publish,https://drycured.com/recepti-baza/heilhorna-hangikjot-susena-janjeca-rebra/,,,MD-HEILHORNA_HANGIKJOT_SUSENA_JANJECA_REBRA
3143,"Torfær​ður Lambahryggur (Zakopana janjeća leđa)",torfrur-lambahryggur-zakopana-janjeca-lea,publish,https://drycured.com/recepti-baza/torfrur-lambahryggur-zakopana-janjeca-lea/,,,MD-TORF_R_UR_LAMBAHRYGGUR_ZAKOPANA_JANJECA_LEDA
3144,"Selshreifar (Sušeni tuljanovi peraji)",selshreifar-suseni-tuljanovi-peraji,publish,https://drycured.com/recepti-baza/selshreifar-suseni-tuljanovi-peraji/,,,MD-SELSHREIFAR_SUSENI_TULJANOVI_PERAJI
3145,"Hákarlasullur (Fermentirani trbuh grenlandskog morskog psa)",hakarlasullur-fermentirani-trbuh-grenlandskog-morskog-psa,publish,https://drycured.com/recepti-baza/hakarlasullur-fermentirani-trbuh-grenlandskog-morskog-psa/,,,MD-HAKARLASULLUR_FERMENTIRANI_TRBUH_GRENLANDSKOG_MORSKOG_PSA
3146,"Gellur (Sušeni riblji jezici)",gellur-suseni-riblji-jezici,publish,https://drycured.com/recepti-baza/gellur-suseni-riblji-jezici/,,,MD-GELLUR_SUSENI_RIBLJI_JEZICI
3147,"Súrsaðir Hrútspungar Með Lyngi (Fermentirani ovnovski testisi s vrijeskom)",sursair-hrutspungar-me-lyngi-fermentirani-ovnovski-testisi-s-vrijeskom,publish,https://drycured.com/recepti-baza/sursair-hrutspungar-me-lyngi-fermentirani-ovnovski-testisi-s-vrijeskom/,,,MD-SURSA_IR_HRUTSPUNGAR_ME_LYNGI_FERMENTIRANI_OVNOVSKI_TESTISI_S_VRIJESKOM
3148,"Sviðasulta (Želatinizirano janjeće meso s glave)",sviasulta-zelatinizirano-janjece-meso-s-glave,publish,https://drycured.com/recepti-baza/sviasulta-zelatinizirano-janjece-meso-s-glave/,,,MD-SVI_ASULTA_ZELATINIZIRANO_JANJECE_MESO_S_GLAVE
3149,"Harðfiskur (Sušeni oslić)",harfiskur-suseni-oslic,publish,https://drycured.com/recepti-baza/harfiskur-suseni-oslic/,,,MD-HAR_FISKUR_SUSENI_OSLIC
3150,"Kæstur Hákarl (Fermentirano meso grenlandskog morskog psa)",kstur-hakarl-fermentirano-meso-grenlandskog-morskog-psa,publish,https://drycured.com/recepti-baza/kstur-hakarl-fermentirano-meso-grenlandskog-morskog-psa/,,,MD-K_STUR_HAKARL_FERMENTIRANO_MESO_GRENLANDSKOG_MORSKOG_PSA
3151,"Pastërma (Sušena govedina)",pasterma-susena-govedina,publish,https://drycured.com/recepti-baza/pasterma-susena-govedina/,,,MD-PASTERMA_SUSENA_GOVEDINA
3152,"Skilandis (Tradicinis lietuviškas skilandis)",skilandis-tradicinis-lietuviskas-skilandis,publish,https://drycured.com/recepti-baza/skilandis-tradicinis-lietuviskas-skilandis/,,,MD-SKILANDIS_TRADICINIS_LIETUVISKAS_SKILANDIS
3153,"Kindziukas (Kindzius)",kindziukas-kindzius,publish,https://drycured.com/recepti-baza/kindziukas-kindzius/,,,MD-KINDZIUKAS_KINDZIUS
3154,"Lašiniai (Tradicionalna litavska slanina)",lasiniai-tradicionalna-litavska-slanina,publish,https://drycured.com/recepti-baza/lasiniai-tradicionalna-litavska-slanina/,,,MD-LASINIAI_TRADICIONALNA_LITAVSKA_SLANINA
3155,"Vytinta dešra (Sušena litavska kobasica)",vytinta-desra-susena-litavska-kobasica,publish,https://drycured.com/recepti-baza/vytinta-desra-susena-litavska-kobasica/,,,MD-VYTINTA_DESRA_SUSENA_LITAVSKA_KOBASICA
3156,"Lički Planinarski Navršak",licki-planinarski-navrsak,publish,https://drycured.com/recepti-baza/licki-planinarski-navrsak/,,,MD-LICKI_PLANINARSKI_NAVRSAK
3157,"Maltežanski sušeni ovčji sir (Ġbejna Mnixxfa)",maltezanski-suseni-ovcji-sir-gbejna-mnixxfa,private,https://drycured.com/?post_type=dry_recipe&p=3157,,,MD-MALTEZANSKI_SUSENI_OVCJI_SIR_BEJNA_MNIXXFA
3158,"Mađarska Slanina (Szalonna)",maarska-slanina-szalonna,publish,https://drycured.com/recepti-baza/maarska-slanina-szalonna/,,,MD-MADARSKA_SLANINA_SZALONNA
3159,"Mađarska Dimljena Šunka (Füstölt Sonka)",maarska-dimljena-sunka-fustolt-sonka,publish,https://drycured.com/recepti-baza/maarska-dimljena-sunka-fustolt-sonka/,,,MD-MADARSKA_DIMLJENA_SUNKA_FUSTOLT_SONKA
3160,"Mađarski Dimljeni Jezik (Füstölt Nyelv)",maarski-dimljeni-jezik-fustolt-nyelv,publish,https://drycured.com/recepti-baza/maarski-dimljeni-jezik-fustolt-nyelv/,,,MD-MADARSKI_DIMLJENI_JEZIK_FUSTOLT_NYELV
3161,"CHIȘCĂ (MOLDAVSKA KRVAVICA)",chisca-moldavska-krvavica,private,https://drycured.com/?post_type=dry_recipe&p=3161,,,MD-CHI_C_MOLDAVSKA_KRVAVICA
3162,"Ossenworst (Goveđa sirova kobasica)",ossenworst-govea-sirova-kobasica,publish,https://drycured.com/recepti-baza/ossenworst-govea-sirova-kobasica/,,,MD-OSSENWORST_GOVEDA_SIROVA_KOBASICA
3163,"MOSTBRÖCKLI (ALPSKA SUŠENA GOVEDINA)",mostbrockli-alpska-susena-govedina,publish,https://drycured.com/recepti-baza/mostbrockli-alpska-susena-govedina/,,,MD-MOSTBROCKLI_ALPSKA_SUSENA_GOVEDINA
3164,"HOLSTEINER KATENSCHINKEN (HOLŠTAJNSKA DIMLJENA ŠUNKA)",holsteiner-katenschinken-holstajnska-dimljena-sunka,publish,https://drycured.com/recepti-baza/holsteiner-katenschinken-holstajnska-dimljena-sunka/,,,MD-HOLSTEINER_KATENSCHINKEN_HOLSTAJNSKA_DIMLJENA_SUNKA
3165,"Schwarzwaldska šunka s kiselim kupusom i krumpirom",schwarzwaldska-sunka-s-kiselim-kupusom-i-krumpirom,private,https://drycured.com/?post_type=dry_recipe&p=3165,,,MD-SCHWARZWALDSKA_SUNKA_S_KISELIM_KUPUSOM_I_KRUMPIROM
3166,"Leichter Karreeschinken s povrćem u eintopfu",leichter-karreeschinken-s-povrcem-u-eintopfu,publish,https://drycured.com/recepti-baza/leichter-karreeschinken-s-povrcem-u-eintopfu/,,,MD-LEICHTER_KARREESCHINKEN_S_POVRCEM_U_EINTOPFU
3167,"Bonus: Juha od povrća s Schinkenspeck kobasicama",bonus-juha-od-povrca-s-schinkenspeck-kobasicama,private,https://drycured.com/?post_type=dry_recipe&p=3167,,,MD-BONUS_JUHA_OD_POVRCA_S_SCHINKENSPECK_KOBASICAMA
3168,"RAKFISK (FERMENTIRANI SLATKOVODNI LOSOS)",rakfisk-fermentirani-slatkovodni-losos,publish,https://drycured.com/recepti-baza/rakfisk-fermentirani-slatkovodni-losos/,,,MD-RAKFISK_FERMENTIRANI_SLATKOVODNI_LOSOS
3169,"LUTEFISK (SUŠENI BAKALAR)",lutefisk-suseni-bakalar,publish,https://drycured.com/recepti-baza/lutefisk-suseni-bakalar/,,,MD-LUTEFISK_SUSENI_BAKALAR
3170,"SMALAHOVE (SUŠENA OVČJA GLAVA)",smalahove-susena-ovcja-glava,publish,https://drycured.com/recepti-baza/smalahove-susena-ovcja-glava/,,,MD-SMALAHOVE_SUSENA_OVCJA_GLAVA
3171,"FÅREPØLSE (TRADICIONALNA OVČJA KOBASICA)",fareplse-tradicionalna-ovcja-kobasica,publish,https://drycured.com/recepti-baza/fareplse-tradicionalna-ovcja-kobasica/,,,MD-FAREP_LSE_TRADICIONALNA_OVCJA_KOBASICA
3172,"ELGKJØTT SPEKEMAT (SUHO MESO LOSA)",elgkjtt-spekemat-suho-meso-losa,publish,https://drycured.com/recepti-baza/elgkjtt-spekemat-suho-meso-losa/,,,MD-ELGKJ_TT_SPEKEMAT_SUHO_MESO_LOSA
